filename,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,zcr,rmse
audio_358.wav,-437.24792638438714,100.82663491537949,46.18652366547097,39.71779403369635,-0.7187457986457736,4.979706672752043,-8.479196158737507,13.622467618699874,-6.593961439949179,22.355225397064025,-15.64104980739589,0.5364543234137222,0.15099784083448206,0.4617150727468434,0.40470365406646114,0.30971478608871583,0.2734840116225825,0.3121665171014073,0.3200102372412718,0.27661017365527496,0.31356091968248556,0.43305896766579577,0.5644975132985014,0.6180424714417363,0.5199626397152197,9.504359907445261,13.81830294761712,15.70130067924871,18.53694707929063,17.203922657733955,17.133342991492288,31.972543379336088,0.07714635724852072,0.012712178751826286
audio_79.wav,-408.52231762708607,66.91707323832875,16.25950160407899,27.231575743866276,-7.232063278957302,10.75041794042541,-17.590613640070966,15.738688901211173,-8.363464191421297,-1.4991160143080453,-1.4948801718348705,-7.142839270446534,-5.488538506729583,0.42794647827946586,0.35615146161207284,0.3037799742231181,0.293819222163483,0.318006921233683,0.37996413679409785,0.4530006571065285,0.48959979813096505,0.4855389101605365,0.43761731486504896,0.4180136676700634,0.4460750088138051,13.62738034706006,14.214095700652349,15.867525247432518,17.398583146338233,21.074364019559905,22.832857282205808,36.01450089324552,0.12429024553967691,0.034143876284360886
audio_10.wav,-450.934555492735,120.76391013261386,-12.378561138207576,28.76726511694962,-3.0580341547236625,14.150462150800804,-0.026242695930249225,-9.03906742285635,-10.055139993017502,-2.664736140133284,-7.765272792795075,-8.903999490558476,-3.9002074019493165,0.6032814166954782,0.5807500707866531,0.5250312579699034,0.4346116553356593,0.3753868401762527,0.33825442924443744,0.3262704821337499,0.33001697073968905,0.3652392736379068,0.40850397238644404,0.4943948833837135,0.5324744169358395,18.47137852785798,12.472047223977768,13.759551234717886,14.331144030789247,17.405666996171234,16.13199567134519,30.26901472590316,0.08311771911982249,0.015746602788567543
audio_78.wav,-422.7491100296065,113.8409537880197,14.215479656348537,25.803375270267487,20.106300726861225,30.892690514483625,-6.474906936464677,10.790901174199648,-7.5734341268817005,-0.12715455710722823,-3.4444135663275657,6.779597873701369,-3.970748150680926,0.4420545963702611,0.425241414954371,0.4420424471914092,0.4869847877303032,0.5383483745054967,0.5730817829928401,0.5881317318312426,0.580286574535167,0.6400823463594403,0.5805941111460469,0.49127644409616517,0.4520416675161645,11.549734888081472,11.949037154505973,15.279421713796333,15.489045697417193,19.021737170179232,19.91577234557788,31.287137602954413,0.05987368250739645,0.018540512770414352
audio_313.wav,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9997425458435993,0.9925336924307194,0.9951755980450432,0.9931460220776287,0.9937106267173107,0.9964615845281573,0.9971032163706611,0.9990282457713389,0.9981211885905126,0.9980418672991583,0.9956658600524172,0.0002503789812706714,0.0009811811126212433,0.004089952260216023,0.017068368666691924,0.07012705954729626,0.28997595769366313,19.198854169820507,0.0,2.6730251079243317e-07
audio_31.wav,-480.3853859517767,79.4715668264336,26.421777571525983,49.72383405256508,3.748348406985997,32.56793034681637,-2.2554287470169037,13.922178595041148,-13.529515249456734,7.136481964199564,-3.495337728149731,14.336524414154216,-8.127932172536187,0.6175105379142487,0.6170323308126193,0.6009406854641139,0.5997344580731516,0.5859508262678104,0.6093527634621168,0.6234802259125568,0.5912282912364473,0.5857702238915573,0.5616734255921412,0.5659096982981665,0.5964885456523948,11.711446854225033,9.778764926055729,13.101282621297328,13.853716452128134,16.099337068754497,14.720033609454893,31.484609126906516,0.09445035133136094,0.005816222634166479
audio_204.wav,-172.23357547203813,98.74585672137013,17.91875683574421,27.117646796402628,19.805592515649504,2.895193826513203,6.576914639094925,-1.1089303450283279,6.77830560668013,-1.3452403120128902,3.6072272604134525,5.586636375038841,0.1860684365345595,0.42925510028765673,0.4584920766567256,0.4904100422998583,0.524113307516619,0.4896425218696755,0.411496548761054,0.3891436669096729,0.3809563519654579,0.40729353207242436,0.41311990566773293,0.44841599558780854,0.42809237461834415,15.512671348603243,16.407808177470265,18.881968244544407,15.482890215661962,16.93562923601569,17.29833917029535,0.08143122279228855,0.10317619889974594,0.015448084101080894
audio_57.wav,-406.306149057445,102.32857156503593,6.421052925180203,22.895154589764488,-3.2040453787308296,-10.514776826531566,-8.607303403311702,-13.75147530217548,-4.564611956630331,-10.795844949407012,-5.24772846691272,-2.9544973229857354,-10.312445362562752,0.351006829225228,0.35474996313183127,0.40078103631565404,0.3156158522383956,0.30169782974175363,0.37742569830675793,0.44070200075637556,0.46932158518468936,0.49260490618409186,0.451533264566594,0.47298627395001036,0.3720837334221294,25.99811181182076,13.510047017358913,15.32640434707267,17.7372557878941,19.941951088678767,19.653214170430402,33.341457994668545,0.06460519707675257,0.044822610914707184
audio_369.wav,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9105612332956778,0.9320345159232702,0.9488045152470206,0.969553062664811,0.9859781403904587,1.0,0.9401073732247519,0.8135651171397333,0.8213289467697268,0.8427170803620044,0.8649555107694553,0.8860470204665516,0.000345583593407639,0.0013532402339180294,0.005624175037084456,0.023193780814153797,0.0909073126391462,0.31422300046948237,1.4169919308927916,0.00048828125,8.935203368309885e-07
audio_282.wav,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944424212536532,0.9968807682448717,0.9926082173235851,0.9975121727510172,0.9977619451595074,1.0,0.9949908594310287,0.9798499295025047,0.9825103448837167,0.9843655479828457,0.9870558758793496,0.9875794952690914,0.00020824502895067099,0.0008160234640186559,0.0034007962579494233,0.014180300595079132,0.05805845402834109,0.23647676160647535,3.529912256717026,0.0,6.621991133215488e-07
audio_105.wav,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944791504199847,0.9924567841833155,0.9924532756961463,0.9917330019357856,0.9935790021679339,0.99187794276741,0.99166711194468,0.9939174489328173,0.9969961982112149,1.0,0.9977303900408153,0.9915142635660802,0.00031886506690881333,0.0010364265409776863,0.004845499234725992,0.01977741263012689,0.08006280025301749,0.33644705010732423,7.523591327199902,0.0,8.64251035181951e-08
audio_138_2.wav,-196.21232993040698,36.63703800418359,15.911081623511729,7.189759600798658,-7.890507520957266,-13.792254317764119,-10.399352597953206,-12.847451116107418,-11.940830031635537,-5.68852787204665,-4.663311380464763,-5.5523370678475805,-3.935075405092321,0.4218596805839902,0.3884142196076757,0.3943923934051259,0.3899520293319149,0.3638097775213013,0.3406247294582527,0.31723557453386153,0.3053992154460688,0.30862171047811743,0.34778799237634506,0.4217651169647487,0.45845192734477663,11.734327413570787,18.56816823820443,19.81468632950736,15.661457453426108,15.086828506270356,14.523919000127075,0.2185396315325541,0.08829449862241745,0.015448084101080894
audio_230.wav,-401.9855468921818,142.01709757834846,2.8190551712520175,8.180815000139086,30.98044359578186,3.613932530220432,-9.896556133192684,-2.589072704308934,-0.5534642094732776,-9.234050786009968,-12.102248252687998,-0.45624278155260467,-0.7437879023491071,0.4089567594660847,0.4265068913708038,0.37288072173876663,0.3995482802339269,0.48103397451946356,0.45546339619037796,0.40288383550912577,0.41627243299446526,0.5198150804125993,0.6039452416961282,0.5232332527321398,0.40247074634659924,11.582579536137828,11.4500752002149,15.443526697915727,15.193159968697417,17.8418425487458,22.196838585374874,26.96863989808447,0.035981779783420244,0.0378771610558033
audio_249.wav,-571.0823723310555,109.89980887535408,9.747171943050887,27.121721080806598,28.67832535240434,14.576867991243478,-5.387622919638016,3.5781319376133296,4.240638267805362,-0.8546849568495527,0.241136999313061,3.3397362992362867,0.745433555148248,0.4696653697461106,0.5385596942887285,0.5673110384295103,0.5936050324823959,0.6008457367904855,0.5680702247647069,0.5217338029293404,0.47766259454907684,0.46213100746447017,0.4581097890731764,0.4436600097167921,0.44481593672287867,17.43628062419525,13.775401298265127,15.682365590943219,15.333416916378805,17.68462914098426,19.435520707948733,22.804231805288477,0.03937673354289941,0.005725674796849489
audio_317.wav,-456.0975176777082,62.89340187361133,16.325274865118985,0.5933787235605151,7.189861507912888,3.666798021310137,-6.979379340784579,-6.784538823301675,-2.617262469801396,-6.787288348316434,-11.070200902643222,-7.501611555120405,-5.168155582963887,0.32819881430170594,0.2598997106393959,0.23095998459116118,0.25631818770065157,0.3134327490040517,0.3665815207583499,0.3894502360549112,0.4021393354856352,0.36805913964153897,0.343702329186192,0.33465381096580277,0.36015894342828936,14.22278753395186,13.11409580479276,16.01955682110539,15.070734305775812,16.92286392097152,26.80316513933826,13.801810079860386,0.025782889999511813,0.030666381120681763
audio_267.wav,-138.37030800084798,67.93268110449159,6.711943614274331,23.213705776637525,-2.2654538788273735,-7.033201565539603,-11.859226178809482,-5.521598285453486,-7.611587471136551,-5.176889178018045,-4.675901156140508,7.084882264191988,1.013096938611622,0.42025235122848925,0.4012878963124419,0.459986740653284,0.4918112650954258,0.41397242284190267,0.43099299685314113,0.48094219581611464,0.48699153035208187,0.480883632641982,0.4748793191366618,0.5212532737384609,0.47720905886840337,21.904033456152664,15.648685691018262,18.42499070604112,15.612067562618838,17.970025752956953,0.15960861183972502,0.06372339278459549,0.049965377897024155,0.015448084101080894
audio_85.wav,-517.1292544689995,141.88360046891958,-56.094953266527284,25.275774941754403,10.760579321309853,-23.44100624891789,9.867795278551533,-15.736499635838706,-10.762375038736511,8.094554091664355,-12.773195919990822,-1.7251975315206118,-2.3025414222521774,0.4093762599384233,0.35782806604516987,0.3245773378153443,0.3870545809917415,0.4639706320376644,0.47632911967310726,0.4615000257704264,0.4230117453415876,0.4405581129402323,0.4077222766691108,0.38464906283072453,0.4064811589821865,14.436207229397983,12.525638192762704,14.389343224648789,15.194365534115281,17.744071629285454,17.117476159162262,29.91727578565882,0.08613396819526627,0.008766182698309422
audio_232_2.wav,-250.2913270661752,48.3523915048147,14.08702634368281,1.3767172534250538,-1.1863393605896277,-5.927430691049243,-3.3980776112661526,-2.6516452484835864,-2.4674892822776617,-2.823052215043997,-5.110951875608247,-2.658669006239904,0.4322556749017401,0.5983834890766879,0.564720998752599,0.48551578046768,0.4657538440449965,0.4517966717572424,0.4260939432551822,0.39661583575195064,0.38412174136257937,0.41771365322303367,0.48216909836818495,0.5012392657836805,0.5304734606896385,16.54254743784943,14.857551026856195,17.375203066036956,16.177610857452176,15.378915885283593,14.50983725829741,0.2782541718665677,0.0361163392663002,0.015448084101080894
audio_372.wav,-415.60934786190626,121.92878258351044,28.570197721672724,48.75560372592946,3.697519307699737,-4.584090994753785,1.7079255442148582,-11.114715763530759,-7.472177007915044,-10.367616222277322,-4.373513834415718,-9.21416180341106,-11.340832821563943,0.37679829838308243,0.3112524469911512,0.39775677087111483,0.5073607358935817,0.561395345213956,0.46419483812513124,0.44393048545170893,0.37651886735118395,0.3303473044725831,0.3412675370378156,0.3940065246620077,0.4027713676538436,23.518712998611345,12.42862633947764,15.25256148842924,16.304574691152553,18.35415805357204,19.566239360840942,33.35488430364746,0.051663216702279205,0.049520350992679596
audio_269.wav,-383.3492326503166,74.22631784858223,9.73859142333259,36.26844916191856,11.772746742815757,-9.733187923044898,-18.710146568893723,-2.2392783706024857,-7.684615361907231,-8.270733605414788,1.3260618948919762,-7.00634237043879,1.128711018742863,0.3588992168292501,0.38846205670632744,0.40830924697023263,0.36857794875522093,0.3731173676890653,0.4665979270211986,0.5243544274479812,0.47481065902869674,0.42622519059295016,0.37637994360274507,0.3503589899135204,0.34411129848007016,15.836979507868032,13.139371033512601,15.462028961175246,18.41171991898025,20.87968244555148,24.18372579784929,32.2318686187718,0.07272131371493876,0.05026104673743248
audio_337.wav,-402.91042497774566,77.8123447098498,14.5199915837356,14.4600120178138,6.328551138575968,29.38524975087051,-0.24268195645067542,2.4899558935389843,-7.344134870744787,0.3920788025958493,-4.402280008185245,3.0451851859982417,-11.943941160536411,0.3839159095173819,0.3790698789825855,0.38219884350957506,0.35656999553433694,0.31146961414626406,0.3446198012870464,0.4385145962231312,0.5698418815686339,0.5734979516626889,0.5103397139626872,0.40090696792160646,0.37654410279691514,13.71065228779034,17.171032191631646,19.062508563348757,16.88272592479954,18.663498463641897,18.70501665084949,32.82941091456542,0.09638968064450824,0.021541334688663483
audio_359.wav,-277.76212019798515,125.96892627998646,6.506184726585613,16.25413276806813,18.646039124324975,2.7397961484951323,-4.877899035914192,11.119332097071512,-0.22947712058576608,-0.6357515655101174,4.300981245454114,-1.969271441488946,1.7234012949195099,0.5752881896252356,0.4859899612645251,0.377881576083227,0.3581572293813276,0.3197214219715465,0.2724899476280115,0.22603937870437193,0.23190000232298785,0.24836491136561645,0.272877864668147,0.4020956019343942,0.5256743231279954,20.424937834810784,16.71730837179481,18.134200633210025,17.246242546347894,19.93466113418896,19.410596164240406,0.06453323364257812,0.05880949646234512,0.015448084101080894
audio_43.wav,-482.2909013389216,152.18235646535817,7.328129836751431,38.27092651476184,11.14898205966523,18.477038268633233,-4.410646736471721,5.751185827998657,6.279075729798799,-2.8709350271944083,-4.192309914691024,5.412818994519165,-10.01698898112789,0.5100905103409243,0.4741715910471346,0.4586896292693286,0.5072108901075143,0.5708366453736311,0.6217067957802932,0.6443603708769123,0.5748871924732029,0.5306245526472035,0.520086315067021,0.5354295166690858,0.5381224228526824,13.600072917814781,11.157491437233,15.251842394530357,15.774941885206655,17.25500029588866,18.401690894770493,27.307165178053477,0.04217490292159763,0.011861134320497513
audio_71.wav,-580.2235451696573,101.03118770281225,-15.395805031294946,26.68765763644521,19.439641943367207,-11.196656921127822,6.883935215932298,-3.5339787148864605,-11.07725769601164,0.4237517292336961,-7.324240200115713,-6.052154409719796,-4.133028202538141,0.5190911653268867,0.5336475030437614,0.528512552306282,0.5593823597472191,0.5811381519971766,0.5766305669218817,0.5753238574024074,0.5591309236520874,0.554603371951469,0.5287476268459701,0.5098679649948781,0.4934979084005915,16.945063701688508,9.44654013413783,11.755328276725761,13.373754357721857,16.85872504789976,16.747376988269203,27.275069286387726,0.07319792437130178,0.0045491112396121025
audio_40.wav,-297.16160751226704,39.69753506856154,18.21676642293086,-8.059661401805759,-25.455732247030436,-34.871812466638445,-23.95782706768813,-19.748976332821005,-16.0896405259968,-3.7097863925221644,-8.789439179789406,-12.76509613714352,-13.572368738109914,0.3587088956967702,0.34767408305255393,0.39343632402652085,0.3382288510956266,0.31550617643344503,0.4485829245254895,0.44113468563205577,0.3288193914043438,0.3299225805691351,0.3676985081144306,0.46892785773213264,0.4843828184220999,38.686450932671676,18.41537910474325,21.76347919020811,17.927762508165035,17.599703407516728,0.2298655380706134,0.046991586685180664,0.049965377897024155,0.015448084101080894
audio_83.wav,-401.3089671189556,136.8556465222546,38.592056351206764,17.367258687373106,13.292903128239328,8.015738121874975,11.525443428776812,-0.07501776670645899,-7.815076940693769,-0.045179371756246554,-1.6987662833977617,-7.782679217021157,-7.266343671632342,0.5889650787095896,0.517429533322667,0.4319954676806669,0.37786826797945555,0.37077251991254745,0.38626714899747017,0.3980027834081231,0.3881813902617089,0.4070433876052459,0.47247363125715386,0.5481049556016566,0.5929568560124627,20.748356382812645,13.786349522093184,15.777214310106483,16.528814401674293,23.169420551600485,19.084514157358193,22.965417362710628,0.025713872965976332,0.07701394706964493
audio_26.wav,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9997435415066703,0.9925357583542191,0.9951785052999519,0.9931497674624609,0.993714991659438,0.9964630874950954,0.9970988884526191,0.99902419355733,0.9981181552644225,0.9980398572913798,0.9956649166773712,0.0002503642132438699,0.000981123221428959,0.004089710646006495,0.017067355265218964,0.07012280992469755,0.28995682817272694,18.13140396894991,0.0,3.35819180463659e-07
audio_166.wav,-365.38567066241114,129.34477621005752,7.72608877610573,16.439714691483125,6.957246282994519,18.791347768365256,-9.594545684758025,-12.70863069377372,-17.618631369572675,-8.74694743087189,8.668013808016198,7.311521695959825,-5.337371834165612,0.35429279989485163,0.3125438831783701,0.30264079623369583,0.3269701092423998,0.3304195236532458,0.31746240457406244,0.3440342790057596,0.4354016141410943,0.5941646718977244,0.6093685871559303,0.5613448215039427,0.4223649295040814,17.3328558804346,13.33593696633434,14.687717865882554,18.27627082253955,23.835889189237445,25.90881792026633,35.1782140587669,0.07629347998729352,0.05490202456712723
audio_361.wav,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9225769112201578,0.9413235079067446,0.9550792377308694,0.9735581044391273,0.9876661279628419,1.0,0.9479692348612088,0.8373848173338297,0.8444176012619043,0.8630077129443762,0.8824459481051414,0.9005911816283357,0.00021990667993065927,0.00086125086384925,0.0035816571830409316,0.014807266741392766,0.05859446073603891,0.20924916058251597,1.0608522953850468,0.00048828125,6.450150635828322e-07
audio_23.wav,-422.3811618785565,112.80288536693206,-4.322805108679741,26.713141275441746,-7.005508477820757,8.005019754457571,-13.319820805732736,-3.531088269348811,-2.5645943476863255,-8.107440729925761,-4.588589782534473,-4.839782204675373,-6.540327317675503,0.3434780760022828,0.33498657375427976,0.3359582364309619,0.31660903079657177,0.3403009801213163,0.4313320446284623,0.5489470896125,0.6311711964379091,0.67574541631854,0.5559207222519008,0.4705787628015098,0.3933525161239179,16.183439993152785,13.294601467641726,13.998174499945081,15.330407456803101,16.94330533470968,16.47118323746625,31.31291107598427,0.08023876664201184,0.020059339702129364
audio_234.wav,-392.2517339045107,128.9365166228408,-17.128559836122804,27.15930454382269,27.97846666545106,18.149477101173787,-11.275751763573881,-7.990319286454475,2.641381511089902,-16.03972765029809,0.23933925569604225,-6.080402747136142,-15.786430284677516,0.5974606016189292,0.5731383333817123,0.5237316506257671,0.47603388335696034,0.3816884951468029,0.31640819414641685,0.3303585778714649,0.3584858532751091,0.33328034327294004,0.36990013149322537,0.45514206212682806,0.5176301583771701,27.312232114492435,12.892868052760015,18.017351851182312,17.294108774762396,17.43253855227438,23.23031465707983,33.76474301381878,0.07688742485656266,0.05169159173965454
audio_47.wav,-378.64452569811704,88.28486020700579,32.63713217079852,25.27552631327981,13.33716529184868,11.214679217501068,3.151285438168606,0.9335604987049723,5.472412549456335,4.981115303568504,3.5319708003007837,4.467969572081329,4.370703932010896,0.4204537020087111,0.43622158054781135,0.4302153680212926,0.4090890037741861,0.4463266932414854,0.5885649263924531,0.6971923275105885,0.7078381903770924,0.6810447065960687,0.5662840193556182,0.49428721618666804,0.4470864266863019,13.984485512756235,13.421837596133331,12.981238172273859,14.597822277006832,17.288888205832684,16.589421909292103,29.957692054309646,0.02862703402366864,0.04612865671515465
audio_43_2.wav,-351.63176649064354,64.64926176645496,27.216618525443725,21.24816770086149,10.15104733282317,3.454236259350218,3.636963653545631,0.05177724993536263,-2.4227558934779183,-1.3749652032074424,-4.236286248137131,1.0747317210958347,1.6041505228188382,0.43014106845312094,0.4201215979488578,0.3794204833570066,0.387221604723025,0.4732365918660933,0.5512070501851635,0.5511449346520633,0.5055617628167316,0.44825559254270514,0.41947198986416556,0.4350085348205283,0.44157198836783,18.474732331122983,15.456268684197388,18.176704832382168,15.529467921142324,15.288558704477344,14.960508282482543,0.16056881117980423,0.012404592707753181,0.015448084101080894
audio_77.wav,-462.3670693117357,92.53302232783403,-13.050913577256917,28.136788619401447,-3.435491344350471,-2.2776555347892145,-8.232263438871575,1.4677089427778711,-10.691857558606838,-9.123203161779191,-4.178453595483365,-9.438383153430234,-14.52587950264771,0.41585192714252295,0.3630429758565878,0.32452742714550564,0.32026613880608046,0.3297828961587167,0.3480132039416727,0.39044979737237057,0.4806172717443548,0.5805785953863312,0.5634063194271796,0.5330077565327942,0.4659818149004236,14.217691828453411,14.550521292803888,15.0968473219846,14.928498940843394,17.136406697593383,18.200652004762066,29.544092173155605,0.1066482525887574,0.016791824251413345
audio_343.wav,-350.85336592989404,125.51218423971542,0.88641088424873,0.45393859743366965,21.8088443492981,7.777398324714019,-18.092693341462397,6.900037476811972,-5.381516448453968,-1.6664107714250405,-4.104320366407986,13.323579915432171,-6.540731758368283,0.3941001002694685,0.3553283853210539,0.37870132759534825,0.38798275544196287,0.3674881672352397,0.30464938113721934,0.2840583307630894,0.31313108851765814,0.39677754391231457,0.45916188637006794,0.43836796445285814,0.4434330955129988,9.921105141368203,15.590859092249936,17.81380955525611,17.783628514691586,20.222674882249386,21.983480907210854,32.15677791860663,0.07407925758136094,0.03852597996592522
audio_58.wav,-415.39703394288694,111.17992618554449,-0.06621180211196274,20.384491150710783,3.5912107391995534,1.6696520520243316,-8.336042496923065,-4.683793922753089,-9.505757596832385,-5.521577946138571,0.6315961983218832,1.102959189951335,-2.944988799971955,0.5339539003186792,0.5202913132300754,0.42832272942933397,0.374554375866159,0.34974862167164017,0.41357150689286354,0.48109139373102905,0.5039022743619588,0.47515398550091603,0.4096915810772073,0.4364952904010195,0.4962418776278244,18.287612708704803,14.473236505789057,17.848850901285918,15.918005918567204,16.751579282738778,19.597470757538098,0.11105805639700642,0.011401980184018612,0.015448084101080894
